,美国,日本,英国,加拿大,德国,法国,意大利,中国,印度,巴西,俄罗斯,南非,韩国,澳大利亚,墨西哥,印度尼西亚,沙特阿拉伯,土耳其,阿根廷,欧元区,G20总计
1997-09-30,5502.388,4715.768225825253,688.8616480026183,624.0192145023834,1313.6795201894868,898.4057694088534,1450.2991766211935,197.363663154446,286.9818882841394,,208.61534791011263,72.95719886578932,55.23205192700603,112.86193130860656,204.77345631761733,,127.30078487583472,,92.76601684,3662.384466219534,20214.658360252874
1997-12-31,5502.388,4715.768225825253,688.8616480026183,624.0192145023834,1313.6795201894868,898.4057694088534,1450.2991766211935,197.363663154446,286.9818882841394,,208.61534791011263,72.95719886578932,55.23205192700603,112.86193130860656,204.77345631761733,,127.30078487583472,,92.76601684,3662.384466219534,20214.658360252874
1998-03-31,5614.217000000001,4754.920415598144,694.0557630009934,591.4586,1344.3629964432614,929.6237704336248,1449.4737725170116,211.9694758929803,291.9290466261281,,366.31285135394126,68.31342239291602,52.964959459817216,94.71484446856134,221.3566546325817,,149.01085702400033,,102.0818589275,3723.4605393938978,20660.226828165363
1998-06-30,5614.217000000001,4754.920415598144,694.0557630009934,591.4586,1344.3629964432614,929.6237704336248,1449.4737725170116,211.9694758929803,291.9290466261281,,366.31285135394126,68.31342239291602,52.964959459817216,94.71484446856134,221.3566546325817,,149.01085702400033,,102.0818589275,3723.4605393938978,20660.226828165363
1998-09-30,5614.217000000001,4754.920415598144,694.0557630009934,591.4586,1344.3629964432614,929.6237704336248,1449.4737725170116,211.9694758929803,291.9290466261281,,366.31285135394126,68.31342239291602,52.964959459817216,94.71484446856134,221.3566546325817,,149.01085702400033,,102.0818589275,3723.4605393938978,20660.226828165363
1998-12-31,5614.217000000001,4754.920415598144,694.0557630009934,591.4586,1344.3629964432614,929.6237704336248,1449.4737725170116,211.9694758929803,291.9290466261281,,366.31285135394126,68.31342239291602,52.964959459817216,94.71484446856134,221.3566546325817,,149.01085702400033,,102.0818589275,3723.4605393938978,20660.226828165363
1999-03-31,5776.091,6003.643339984966,682.052284096425,603.5561945345629,1336.050499557496,913.2637333129252,1418.8958049988112,238.52947786066005,326.987999567695,,180.97704609930935,63.90687004008871,78.40323766481409,87.84319468605096,263.02267070719444,,166.55564130133365,,110.33864591,3668.210037869233,21918.327678191567
1999-06-30,5776.091,6003.643339984966,682.052284096425,603.5561945345629,1336.050499557496,913.2637333129252,1418.8958049988112,238.52947786066005,326.987999567695,,180.97704609930935,63.90687004008871,78.40323766481409,87.84319468605096,263.02267070719444,,166.55564130133365,,110.33864591,3668.210037869233,21918.327678191567
1999-09-30,5776.091,6003.643339984966,682.052284096425,603.5561945345629,1336.050499557496,913.2637333129252,1418.8958049988112,238.52947786066005,326.987999567695,,180.97704609930935,63.90687004008871,78.40323766481409,87.84319468605096,263.02267070719444,,166.55564130133365,,110.33864591,3668.210037869233,21918.327678191567
1999-12-31,5776.091,6003.643339984966,682.052284096425,603.5561945345629,1336.050499557496,913.2637333129252,1418.8958049988112,238.52947786066005,326.987999567695,,180.97704609930935,63.90687004008871,78.40323766481409,87.84319468605096,263.02267070719444,,166.55564130133365,,110.33864591,3668.210037869233,21918.327678191567
2000-03-31,5662.216,6737.5420593139725,627.6734736268722,599.0733925728907,1165.219697551346,812.7783658826519,1250.176256444885,277.8902672270261,351.0202878830674,407.6756913291141,145.09486224258814,60.15336403150062,92.68997811854116,81.13191555236243,285.3596843550268,144.28942233047474,164.3132374986664,140.7625147153236,116.0489172375,3228.1743198788827,22349.28370779269
