,美国,日本,英国,加拿大,德国,法国,意大利,中国,印度,巴西,俄罗斯,南非,韩国,澳大利亚,墨西哥,印度尼西亚,沙特阿拉伯,土耳其,阿根廷,欧元区,G20总计
1992-03-31,3424.7,5178.666666666667,630.64009,345.06422000000003,,,,,14.22572638641312,,,0.0107912984795,0.2221863,0.15665,0.0167485644000208,0.0073264048947659,,9.644478448711018e-06,,3634.29288,13228.003295265336
1992-06-30,3424.7,5178.666666666667,630.64009,345.06422000000003,,,,,14.22572638641312,,,0.0107912984795,0.2221863,0.15665,0.0167485644000208,0.0073264048947659,,9.644478448711018e-06,,3634.29288,13228.003295265336
1992-09-30,3424.7,5178.666666666667,630.64009,345.06422000000003,,,,,14.22572638641312,,,0.0107912984795,0.2221863,0.15665,0.0167485644000208,0.0073264048947659,,9.644478448711018e-06,,3634.29288,13228.003295265336
1992-12-31,3424.7,5178.666666666667,630.64009,345.06422000000003,,,,,14.22572638641312,,,0.0107912984795,0.2221863,0.15665,0.0167485644000208,0.0073264048947659,,9.644478448711018e-06,,3634.29288,13228.003295265336
1993-03-31,3474.5,5260.0,663.24861,354.99058,,,,,16.874991538776,,,0.0115388420785,0.264566775,0.166205,0.0212002298678254,0.0089506940496598,0.04573665,1.545467723239722e-05,,3875.64048,13645.77287518445
1993-06-30,3474.5,5260.0,663.24861,354.99058,,,,,16.874991538776,,,0.0115388420785,0.264566775,0.166205,0.0212002298678254,0.0089506940496598,0.04573665,1.545467723239722e-05,,3875.64048,13645.77287518445
1993-09-30,3474.5,5260.0,663.24861,354.99058,,,,,16.874991538776,,,0.0115388420785,0.264566775,0.166205,0.0212002298678254,0.0089506940496598,0.04573665,1.545467723239722e-05,,3875.64048,13645.77287518445
1993-12-31,3474.5,5260.0,663.24861,354.99058,,,,,16.874991538776,,,0.0115388420785,0.264566775,0.166205,0.0212002298678254,0.0089506940496598,0.04573665,1.545467723239722e-05,,3875.64048,13645.77287518445
1994-03-31,3486.4,5410.0,693.83529,373.1117,,,,,21.37526650821192,3.81529148011758,,0.013343713493,0.32996535,0.18239,0.0257460337978067,0.0107698011314657,0.04780674,3.85547737619511e-05,,3966.19308,13955.340688181524
1994-06-30,3486.4,5410.0,693.83529,373.1117,,,,,21.37526650821192,3.81529148011758,,0.013343713493,0.32996535,0.18239,0.0257460337978067,0.0107698011314657,0.04780674,3.85547737619511e-05,,3966.19308,13955.340688181524
1994-09-30,3486.4,5410.0,693.83529,373.1117,,,,,21.37526650821192,3.81529148011758,,0.013343713493,0.32996535,0.18239,0.0257460337978067,0.0107698011314657,0.04780674,3.85547737619511e-05,,3966.19308,13955.340688181524
1994-12-31,3486.4,5410.0,693.83529,373.1117,,,,,21.37526650821192,3.81529148011758,,0.013343713493,0.32996535,0.18239,0.0257460337978067,0.0107698011314657,0.04780674,3.85547737619511e-05,,3966.19308,13955.340688181524
1995-03-31,3629.5,5581.333333333334,783.54301,393.0347200000001,,,,,24.23521594915536,4.75920059619342,0.0028170352111,0.0153537466225,0.392863875,0.198835,0.0307335913993402,0.0137585292161877,0.05013738,7.78984468933977e-05,,4187.2788,14604.388856934578
1995-06-30,3629.5,5581.333333333334,783.54301,393.0347200000001,,,,,24.23521594915536,4.75920059619342,0.0028170352111,0.0153537466225,0.392863875,0.198835,0.0307335913993402,0.0137585292161877,0.05013738,7.78984468933977e-05,,4187.2788,14604.388856934578
1995-09-30,3629.5,5581.333333333334,783.54301,393.0347200000001,,,,,24.23521594915536,4.75920059619342,0.0028170352111,0.0153537466225,0.392863875,0.198835,0.0307335913993402,0.0137585292161877,0.05013738,7.78984468933977e-05,,4187.2788,14604.388856934578
1995-12-31,3629.5,5581.333333333334,783.54301,393.0347200000001,,,,,24.23521594915536,4.75920059619342,0.0028170352111,0.0153537466225,0.392863875,0.198835,0.0307335913993402,0.0137585292161877,0.05013738,7.78984468933977e-05,,4187.2788,14604.388856934578
1996-03-31,3818.6,5746.0,886.9565699999999,412.9496,,,,,27.13098669914004,5.00283480846972,0.0038786191851,0.0180335237995,0.4607052,0.21593,0.0401700336978593,0.0178739480706757,0.05508243,0.0001760573466501,,4360.581,15258.03284131971
1996-06-30,3818.6,5746.0,886.9565699999999,412.9496,,,,,27.13098669914004,5.00283480846972,0.0038786191851,0.0180335237995,0.4607052,0.21593,0.0401700336978593,0.0178739480706757,0.05508243,0.0001760573466501,,4360.581,15258.03284131971
1996-09-30,3818.6,5746.0,886.9565699999999,412.9496,,,,,27.13098669914004,5.00283480846972,0.0038786191851,0.0180335237995,0.4607052,0.21593,0.0401700336978593,0.0178739480706757,0.05508243,0.0001760573466501,,4360.581,15258.03284131971
1996-12-31,3818.6,5746.0,886.9565699999999,412.9496,,,,,27.13098669914004,5.00283480846972,0.0038786191851,0.0180335237995,0.4607052,0.21593,0.0401700336978593,0.0178739480706757,0.05508243,0.0001760573466501,,4360.581,15258.03284131971
1997-03-31,4032.9,5964.666666666667,982.42628,436.0783,,,,,30.58768107600864,7.996298358842782,0.0049090986406,0.0211496763885,0.525603975,0.230165,0.0526011449941405,0.0220780588877913,0.05895423,0.0003510474170429,,4559.78052,16015.351558332848
1997-06-30,4032.9,5964.666666666667,982.42628,436.0783,,,,,30.58768107600864,7.996298358842782,0.0049090986406,0.0211496763885,0.525603975,0.230165,0.0526011449941405,0.0220780588877913,0.05895423,0.0003510474170429,,4559.78052,16015.351558332848
1997-09-30,4032.9,5964.666666666667,982.42628,436.0783,,,,,30.58768107600864,7.996298358842782,0.0049090986406,0.0211496763885,0.525603975,0.230165,0.0526011449941405,0.0220780588877913,0.05895423,0.0003510474170429,,4559.78052,16015.351558332848
1997-12-31,4032.9,5964.666666666667,982.42628,436.0783,,,,,30.58768107600864,7.996298358842782,0.0049090986406,0.0211496763885,0.525603975,0.230165,0.0526011449941405,0.0220780588877913,0.05895423,0.0003510474170429,,4559.78052,16015.351558332848
1998-03-31,4375.6,6228.666666666667,1060.51858,449.52558,,,,1514.4710144927535,34.14363560285916,8.582073663190501,0.0063241584097999,0.0239824707265,0.591749775,0.248365,0.0666405586058168,0.0358938658999636,0.06040116,0.000658519052562,5.0132791e-05,4776.82056,18449.36217606596
1998-06-30,4375.6,6228.666666666667,1060.51858,449.52558,,,,1514.4710144927535,34.14363560285916,8.582073663190501,0.0063241584097999,0.0239824707265,0.591749775,0.248365,0.0666405586058168,0.0358938658999636,0.06040116,0.000658519052562,5.0132791e-05,4776.82056,18449.36217606596
1998-09-30,4375.6,6228.666666666667,1060.51858,449.52558,,,,1514.4710144927535,34.14363560285916,8.582073663190501,0.0063241584097999,0.0239824707265,0.591749775,0.248365,0.0666405586058168,0.0358938658999636,0.06040116,0.000658519052562,5.0132791e-05,4776.82056,18449.36217606596
1998-12-31,4375.6,6228.666666666667,1060.51858,449.52558,,,,1514.4710144927535,34.14363560285916,8.582073663190501,0.0063241584097999,0.0239824707265,0.591749775,0.248365,0.0666405586058168,0.0358938658999636,0.06040116,0.000658519052562,5.0132791e-05,4776.82056,18449.36217606596
1999-03-31,4639.3,6406.0,1083.2465,470.9537600000001,,,,1737.6507246376814,40.16739262447884,10.64480271270772,0.0103479232735999,0.026499824307,0.6401332500000001,0.27157,0.080821848912668,0.0401800674801318,0.06534189,0.0013139147463338,4.8421415000000005e-05,5040.59868,19429.698117115004
1999-06-30,4639.3,6406.0,1083.2465,470.9537600000001,,,,1737.6507246376814,40.16739262447884,10.64480271270772,0.0103479232735999,0.026499824307,0.6401332500000001,0.27157,0.080821848912668,0.0401800674801318,0.06534189,0.0013139147463338,4.8421415000000005e-05,5040.59868,19429.698117115004
